courseId,aliasTerm,canonicalDisplayTerm,classification,explanation,source
course_17_la_revolution_russe_1917,Marxismus-Leninismus,Der Marxismus-Leninismus,concept,"Ideologie, welche die ökonomischen Theorien von Marx (Klassenkampf, Ausbeutung des Proletariats) und die taktischen Innovationen von Lenin (disziplinierte Avantgarde-Partei, organisierte Revolution) kombiniert. Es ist die Ideologie der Bolschewiki, die im Oktober 1917 die Macht übernahmen.",short_form
course_17_la_revolution_russe_1917,Petrograder Sowjet,Der Petrograder Sowjet,concept,"Rat der Arbeiter- und Soldatendelegierten, gewählt in Fabriken und Kasernen. Im Jahr 1917 kontrollierte er faktisch die Straßen und die Armee, was eine instabile „Doppelherrschaft“ gegenüber der legalen Provisorischen Regierung schuf.",short_form
course_17_la_revolution_russe_1917,Petrograd,Petrograder Sowjet,concept,"Rat der Arbeiter- und Soldatendelegierten, gewählt in Fabriken und Kasernen. Im Jahr 1917 kontrollierte er faktisch die Straßen und die Armee, was eine instabile „Doppelherrschaft“ gegenüber der legalen Provisorischen Regierung schuf.",content_link
course_18_la_grande_depression_1929,Gold Standard,Der Goldstandard (Gold Standard),concept,"Währungssystem, in dem Währungen zu einem festen Kurs in Gold umtauschbar waren, was die Fähigkeit der Staaten zur Geldschöpfung einschränkte. Es übertrug die amerikanische Krise mechanisch auf die ganze Welt: Als die USA ihre Geldmenge reduzierten, litten alle an Gold gebundenen Länder darunter.",short_form
course_18_la_grande_depression_1929,Der Goldstandard,Der Goldstandard (Gold Standard),concept,"Währungssystem, in dem Währungen zu einem festen Kurs in Gold umtauschbar waren, was die Fähigkeit der Staaten zur Geldschöpfung einschränkte. Es übertrug die amerikanische Krise mechanisch auf die ganze Welt: Als die USA ihre Geldmenge reduzierten, litten alle an Gold gebundenen Länder darunter.",short_form
course_18_la_grande_depression_1929,Goldstandard (Gold Standard),Der Goldstandard (Gold Standard),concept,"Währungssystem, in dem Währungen zu einem festen Kurs in Gold umtauschbar waren, was die Fähigkeit der Staaten zur Geldschöpfung einschränkte. Es übertrug die amerikanische Krise mechanisch auf die ganze Welt: Als die USA ihre Geldmenge reduzierten, litten alle an Gold gebundenen Länder darunter.",short_form
course_18_la_grande_depression_1929,1933,Der New Deal von Roosevelt (1933),evenementConnexe,"Programm bündel amerikanischer Maßnahmen, das wirtschaftliche Ankurbelung (Großprojekte), Finanzreformen (FDIC, SEC) und soziale Sicherung vermischte. Er beendete die Krise nicht, schuf aber die Grundlagen für den amerikanischen Sozialstaat (Vorsehung).",short_form
course_18_la_grande_depression_1929,Der New Deal von Roosevelt,Der New Deal von Roosevelt (1933),evenementConnexe,"Programm bündel amerikanischer Maßnahmen, das wirtschaftliche Ankurbelung (Großprojekte), Finanzreformen (FDIC, SEC) und soziale Sicherung vermischte. Er beendete die Krise nicht, schuf aber die Grundlagen für den amerikanischen Sozialstaat (Vorsehung).",short_form
course_18_la_grande_depression_1929,New Deal von Roosevelt (1933),Der New Deal von Roosevelt (1933),evenementConnexe,"Programm bündel amerikanischer Maßnahmen, das wirtschaftliche Ankurbelung (Großprojekte), Finanzreformen (FDIC, SEC) und soziale Sicherung vermischte. Er beendete die Krise nicht, schuf aber die Grundlagen für den amerikanischen Sozialstaat (Vorsehung).",short_form
course_18_la_grande_depression_1929,Kauf von Aktien auf Margin,Der Kauf von Aktien auf Margin,concept,"Praxis, bei der man Kredite bei seiner Bank aufnimmt, um Aktien zu kaufen und auf deren Anstieg zu setzen. In den 1920er Jahren weit verbreitet, verstärkte sie die Spekulationsblase und zwang Millionen von Amerikanern während des Crashs zu Notverkäufen, um ihre Kredite zurückzuzahlen.",short_form
course_19_la_bataille_de_stalingrad_1942_1943,22. Juni 1941,Unternehmen Barbarossa (22. Juni 1941),evenementConnexe,"Die Invasion der UdSSR durch Deutschland: 3 Millionen Soldaten auf einer Front von 3.000 km – die größte Militäroperation der Geschichte. Das Scheitern der Einnahme Moskaus im Jahr 1941 zwang Hitler, seine Bemühungen 1942 auf den Süden und das Kaukasus-Öl zu konzentrieren.",short_form
course_19_la_bataille_de_stalingrad_1942_1943,Unternehmen Barbarossa,Unternehmen Barbarossa (22. Juni 1941),evenementConnexe,"Die Invasion der UdSSR durch Deutschland: 3 Millionen Soldaten auf einer Front von 3.000 km – die größte Militäroperation der Geschichte. Das Scheitern der Einnahme Moskaus im Jahr 1941 zwang Hitler, seine Bemühungen 1942 auf den Süden und das Kaukasus-Öl zu konzentrieren.",short_form
course_20_hiroshima_et_nagasaki_1945,Kernspaltung,Die Kernspaltung,concept,"Reaktion, bei der sich der Kern eines schweren Atoms (Uran 235, Plutonium 239) spaltet und dabei eine gewaltige Energie sowie neue Neutronen fre setzt, die eine Kettenreaktion auslösen. Dies ist das Prinzip der Atombombe.",short_form
course_20_hiroshima_et_nagasaki_1945,9. August 1945,Der Kriegseintritt der UdSSR gegen Japan (9. August 1945),evenementConnexe,"Stalin erklärte Japan genau am Tag der Nagasaki-Bombe den Krieg und marschierte in die Mandschurei ein. Einige Historiker sind der Ansicht, dass diese sowjetische Bedrohung für die Entscheidung der japanischen Kapitulation ebenso ausschlaggebend war wie die Bomben.",short_form
course_20_hiroshima_et_nagasaki_1945,Der Kriegseintritt der UdSSR gegen Japan,Der Kriegseintritt der UdSSR gegen Japan (9. August 1945),evenementConnexe,"Stalin erklärte Japan genau am Tag der Nagasaki-Bombe den Krieg und marschierte in die Mandschurei ein. Einige Historiker sind der Ansicht, dass diese sowjetische Bedrohung für die Entscheidung der japanischen Kapitulation ebenso ausschlaggebend war wie die Bomben.",short_form
course_20_hiroshima_et_nagasaki_1945,akutes Strahlensyndrom,Die Strahlenkrankheit (akutes Strahlensyndrom),concept,"Syndrom, das durch die Einwirkung von Strahlung verursacht wird: Übelkeit, Haarausfall, innere Blutungen, Immunversagen. Zehntausende Überlebende starben in den folgenden Wochen an dieser Krankheit, die den Ärzten damals noch unbekannt war.",short_form
course_20_hiroshima_et_nagasaki_1945,Die Strahlenkrankheit,Die Strahlenkrankheit (akutes Strahlensyndrom),concept,"Syndrom, das durch die Einwirkung von Strahlung verursacht wird: Übelkeit, Haarausfall, innere Blutungen, Immunversagen. Zehntausende Überlebende starben in den folgenden Wochen an dieser Krankheit, die den Ärzten damals noch unbekannt war.",short_form
course_20_hiroshima_et_nagasaki_1945,Strahlenkrankheit (akutes Strahlensyndrom),Die Strahlenkrankheit (akutes Strahlensyndrom),concept,"Syndrom, das durch die Einwirkung von Strahlung verursacht wird: Übelkeit, Haarausfall, innere Blutungen, Immunversagen. Zehntausende Überlebende starben in den folgenden Wochen an dieser Krankheit, die den Ärzten damals noch unbekannt war.",short_form
course_20_hiroshima_et_nagasaki_1945,Kriegseintritt der UdSSR gegen Japan,Kriegseintritt der UdSSR gegen Japan (9. August 1945),evenementConnexe,"Stalin erklärte Japan genau am Tag der Nagasaki-Bombe den Krieg und marschierte in die Mandschurei ein. Einige Historiker glauben, dass diese sowjetische Bedrohung ebenso entscheidend für die japanische Kapitulationsentscheidung war wie die Bomben.",short_form
course_21_rosa_parks_et_montgomery_1955,NAACP,Die NAACP,lieuInstitution,"National Association for the Advancement of Colored People, 1909 gegründet, um Bürgerrechte mit legalen Mitteln zu verteidigen. Rosa Parks war eine aktive Aktivistin der Organisation und hatte bereits lange vor ihrer berühmten Geste Schulungen in zivilem Ungehorsam absolviert.",short_form
course_21_rosa_parks_et_montgomery_1955,Jim-Crow-Gesetze,Die Jim-Crow-Gesetze,concept,"Ein Bündel von Staatsgesetzen, die nach 1877 die rassische Segregation im amerikanischen Süden einführten. Ihr Name leitet sich von einer stereotypen Person aus Minstrel-Shows ab. Sie organisierten eine totale Trennung in Schulen, Verkehrsmitteln, Krankenhäusern und allen öffentlichen Räumen.",short_form
course_21_rosa_parks_et_montgomery_1955,1954,Brown v. Board of Education (1954),evenementConnexe,"Urteil des Obersten Gerichtshofs der USA, das die Segregation an öffentlichen Schulen für verfassungswidrig erklärte. Diese Entscheidung gab der Bürgerrechtsbewegung einen rechtlichen Impuls und erklärt, warum Montgomery später ebenfalls vor Gericht angefochten wurde.",short_form
course_21_rosa_parks_et_montgomery_1955,Brown v. Board of Education,Brown v. Board of Education (1954),evenementConnexe,"Urteil des Obersten Gerichtshofs der USA, das die Segregation an öffentlichen Schulen für verfassungswidrig erklärte. Diese Entscheidung gab der Bürgerrechtsbewegung einen rechtlichen Impuls und erklärt, warum Montgomery später ebenfalls vor Gericht angefochten wurde.",short_form
course_21_rosa_parks_et_montgomery_1955,Jim Crow,Jim-Crow-Gesetze,concept,"Ein Bündel von Staatsgesetzen, die nach 1877 die rassische Segregation im amerikanischen Süden einführten. Ihr Name leitet sich von einer stereotypen Person aus Minstrel-Shows ab. Sie organisierten eine totale Trennung in Schulen, Verkehrsmitteln, Krankenhäusern und allen öffentlichen Räumen.",content_link
course_22_la_crise_des_missiles_de_cuba_1962,MAD,Die garantierte gegenseitige Zerstörung (MAD),concept,"Nukleardoktrin, wonach weder die USA noch die UdSSR einen Atomkrieg überleben könnten. Diese Logik des Gleichgewichts des Schreckens hielt beide Seiten von einem Angriff ab und strukturiert die gesamte Dynamik der Kubakrise.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,Die garantierte gegenseitige Zerstörung,Die garantierte gegenseitige Zerstörung (MAD),concept,"Nukleardoktrin, wonach weder die USA noch die UdSSR einen Atomkrieg überleben könnten. Diese Logik des Gleichgewichts des Schreckens hielt beide Seiten von einem Angriff ab und strukturiert die gesamte Dynamik der Kubakrise.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,garantierte gegenseitige Zerstörung (MAD),Die garantierte gegenseitige Zerstörung (MAD),concept,"Nukleardoktrin, wonach weder die USA noch die UdSSR einen Atomkrieg überleben könnten. Diese Logik des Gleichgewichts des Schreckens hielt beide Seiten von einem Angriff ab und strukturiert die gesamte Dynamik der Kubakrise.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,April 1961,Die Schweinebucht-Invasion (April 1961),evenementConnexe,"Gescheiterter Invasionsversuch Kubas durch von der CIA ausgebildete kubanische Exilanten. Das demütigende Scheitern schwächte Kennedy, ermutigte Chruschtschow, Risiken einzugehen, und stärkte Castro, was die Bedingungen für die Krise von 1962 schuf.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,Die Schweinebucht-Invasion,Die Schweinebucht-Invasion (April 1961),evenementConnexe,"Gescheiterter Invasionsversuch Kubas durch von der CIA ausgebildete kubanische Exilanten. Das demütigende Scheitern schwächte Kennedy, ermutigte Chruschtschow, Risiken einzugehen, und stärkte Castro, was die Bedingungen für die Krise von 1962 schuf.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,Schweinebucht-Invasion (April 1961),Die Schweinebucht-Invasion (April 1961),evenementConnexe,"Gescheiterter Invasionsversuch Kubas durch von der CIA ausgebildete kubanische Exilanten. Das demütigende Scheitern schwächte Kennedy, ermutigte Chruschtschow, Risiken einzugehen, und stärkte Castro, was die Bedingungen für die Krise von 1962 schuf.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,Jupiter-Raketen in der Türkei,Die Jupiter-Raketen in der Türkei,referenceHistorique,"Amerikanische Atomraketen, die 1961 in der Türkei in Reichweite der UdSSR stationiert wurden. Das abschließende Geheimabkommen beinhaltete ihren diskreten Abzug – ein Zugeständnis, das Kennedy jahrzehntelang geheim hielt, um nicht so zu wirken, als gäbe er der sowjetischen Erpressung nach.",short_form
course_22_la_crise_des_missiles_de_cuba_1962,Schweinebucht,Die Schweinebucht-Invasion,evenementConnexe,"Gescheiterter Invasionsversuch Kubas durch von der CIA ausgebildete kubanische Exilanten. Das demütigende Scheitern schwächte Kennedy, ermutigte Chruschtschow, Risiken einzugehen, und stärkte Castro, was die Bedingungen für die Krise von 1962 schuf.",content_link
course_22_la_crise_des_missiles_de_cuba_1962,Garantierte gegenseitige Zerstörung (MAD),garantierte gegenseitige Zerstörung (MAD),concept,"Nukleardoktrin, wonach weder die USA noch die UdSSR einen Atomkrieg überleben könnten. Diese Logik des Gleichgewichts des Schreckens hielt beide Seiten von einem Angriff ab und strukturiert die gesamte Dynamik der Kubakrise.",content_link
course_23_la_guerre_d_algerie_1954_1962,Status als französisches Departement,Der Status als französisches Departement,concept,"Im Gegensatz zu den Protektoraten (Marokko, Tunesien) war Algerien seit 1848 in drei französische Départements unterteilt. Jede Unabhängigkeit entsprach daher rechtlich einer Amputation des Staatsgebiets – daher die Intensität des politischen Konflikts im Mutterland.",short_form
course_23_la_guerre_d_algerie_1954_1962,April 1961,Der Putsch der Generäle (April 1961),evenementConnexe,"Putschversuch von vier Generälen, die gegen die Unabhängigkeit waren. De Gaulle schlug ihn innerhalb von vier Tagen dank einer Rundfunkrede nieder. Darauf folgte die Gründung der OAS, einer terroristischen Organisation für ein französisches Algerien.",short_form
course_23_la_guerre_d_algerie_1954_1962,Der Putsch der Generäle,Der Putsch der Generäle (April 1961),evenementConnexe,"Putschversuch von vier Generälen, die gegen die Unabhängigkeit waren. De Gaulle schlug ihn innerhalb von vier Tagen dank einer Rundfunkrede nieder. Darauf folgte die Gründung der OAS, einer terroristischen Organisation für ein französisches Algerien.",short_form
course_23_la_guerre_d_algerie_1954_1962,Putsch der Generäle (April 1961),Der Putsch der Generäle (April 1961),evenementConnexe,"Putschversuch von vier Generälen, die gegen die Unabhängigkeit waren. De Gaulle schlug ihn innerhalb von vier Tagen dank einer Rundfunkrede nieder. Darauf folgte die Gründung der OAS, einer terroristischen Organisation für ein französisches Algerien.",short_form
course_23_la_guerre_d_algerie_1954_1962,Pieds-noirs,Die Pieds-noirs,referenceHistorique,Spitzname der in Algerien niedergelassenen Siedler europäischer Herkunft. Fast eine Million von ihnen mussten das Land 1962 unter traumatisierenden Bedingungen verlassen und ließen ihre Häuser unter der Drohung „Koffer oder Sarg“ zurück.,short_form
course_23_la_guerre_d_algerie_1954_1962,der General,Putsch der Generäle,evenementConnexe,"Gescheiterter Putschversuch im April 1961 in Algier durch vier Generäle (Challe, Jouhaud, Zeller, Salan), die die Politik der Selbstbestimmung von Charles de Gaulle ablehnten.",content_link
course_24_la_bataille_de_dien_bien_phu_1954,Guerillakrieg,Der Guerillakrieg,concept,"Strategie schwächerer Kräfte gegen eine technisch überlegene Armee: Vermeidung offener Schlachten, Belästigung des Gegners, Nutzung des Geländes und der Unterstützung der Bevölkerung, langfristige Erschöpfung des Gegners. Der Viet-Minh tat sich darin während des gesamten Indochinakriegs hervor.",short_form
