Nom du cours,Classification,Terme,Explication
El 11 de septiembre de 2001,Lugar / institución,Al-Qaeda,Organización terrorista fundada por Osama Bin Laden en 1988 para combatir a los soviéticos en Afganistán. Su visión: una guerra global contra Occidente y los regímenes árabes corruptos apoyados por este. El 11 de septiembre fue su mayor operación.
El 11 de septiembre de 2001,Evento relacionado,La guerra de Irak (2003),"Invasión estadounidense basada en informaciones falsas sobre armas de destrucción masiva. Desestabilizó el Medio Oriente, desmanteló las estructuras estatales iraquíes y creó el vacío en el que surgió el Estado Islámico (Daesh)."
La democracia ateniense,Personaje,Solón,"Estadista ateniense elegido arconte en 594 a.C. para resolver una crisis social. Anuló las deudas, abolió la esclavitud por deudas y reorganizó la ciudad por la riqueza en lugar del nacimiento: el primer paso hacia la democracia."
La democracia ateniense,Personaje,Clístenes,"Reformador ateniense (508-507 a.C.) considerado como el verdadero fundador de la democracia. Reorganizó la ciudad en 10 tribus geográficas mixtas, rompiendo las solidaridades familiares tradicionales en favor de la ciudadanía política."
La democracia ateniense,Concepto,El ostracismo,"Procedimiento ateniense por el cual los ciudadanos podían votar para exiliar durante 10 años a un hombre juzgado peligroso para la democracia. Los nombres se inscribían en trozos de cerámica (ostrakon). Su objetivo era preventivo, no punitivo."
La guerra de Secesión estadounidense (1861-1865),Evento relacionado,La Proclamación de Emancipación (1 de enero de 1863),"Decreto de Lincoln que liberaba a los esclavos en los Estados confederados. Transformó la guerra en una cruzada moral contra la esclavitud, impidió que Gran Bretaña reconociera a la Confederación y abrió el ejército a los soldados negros."
La guerra de Secesión estadounidense (1861-1865),Concepto,Los derechos de los Estados vs. el gobierno federal,Tensión fundamental de la política estadounidense: los Estados del Sur reivindicaban su derecho a decidir por sí mismos sobre la esclavitud contra la autoridad federal. Esta cuestión estructuró la Constitución estadounidense y continúa definiendo el debate político estadounidense.
La guerra de Secesión estadounidense (1861-1865),Evento relacionado,La Reconstrucción (1865-1877),Periodo de posguerra donde los Estados del Sur fueron puestos bajo control federal militar y donde los derechos cívicos de los antiguos esclavos fueron instaurados. Su abandono en 1877 llevó a las leyes Jim Crow que duraron hasta los años 1960.
¿Por qué el cielo es azul?,Concepto,La dispersión de Rayleigh,"Fenómeno por el cual las pequeñas moléculas de la atmósfera dispersan las ondas de longitud corta (azul, violeta) mucho más que las largas (rojo). Descrito por Lord Rayleigh en 1871, explica también por qué los atardeceres son rojos y anaranjados."
¿Por qué el cielo es azul?,Concepto,El espectro visible de la luz,La luz blanca del sol está compuesta por todos los colores del arcoíris (desde 380 nm para el violeta hasta 700 nm para el rojo). Cada color corresponde a una longitud de onda diferente que interactúa de manera distinta con la materia.
¿Por qué soñamos?,Concepto,El sueño paradójico (REM),"Fase de sueño caracterizada por movimientos rápidos de los ojos, una parálisis muscular y una actividad cerebral intensa cercana a la vigilia. Es la fase donde ocurren la mayoría de los sueños y donde la consolidación de la memoria es más activa."
¿Por qué soñamos?,Concepto,La teoría freudiana de los sueños,"Para Freud (La interpretación de los sueños, 1900), los sueños expresan deseos reprimidos de forma simbólica. Esta teoría es hoy ampliamente criticada por las neurociencias, que les atribuyen más bien un papel de consolidación mnemónica y emocional."
¿Por qué flota el hielo?,Concepto,Los enlaces de hidrógeno,"Fuerzas de atracción débiles entre moléculas de agua, debidas a la polaridad de la molécula H₂O. Se establecen de forma ordenada en el hielo, creando una estructura cristalina aireada, más voluminosa que el agua líquida y, por tanto, menos densa."
¿Por qué flota el hielo?,Concepto,La anomalía de la dilatación del agua,"A diferencia de casi todas las sustancias, el agua es más densa a 4°C que a 0°C. Al enfriarse de 4°C a 0°C, se expande. Esta anomalía es esencial para la vida acuática: el hielo flota y aísla el agua líquida que se encuentra debajo."
¿Por qué es salada el agua del mar?,Concepto,El ciclo hidrológico y la acumulación de sales,"El agua se evapora de los océanos, dejando las sales atrás. Cae de nuevo como lluvia, disuelve minerales de las rocas y los transporta hacia los océanos a través de los ríos. Este proceso de acumulación dura desde hace 4 mil millones de años."
¿Por qué es salada el agua del mar?,Concepto,La circulación termohalina,"Sistema mundial de corrientes oceánicas profundas impulsado por las diferencias de temperatura y salinidad. La salinidad densa hace que el agua fría se hunda, creando una «cinta transportadora» que transporta el calor por todo el globo y regula el clima."
¿Por qué hay estaciones?,Concepto,"La inclinación axial de la Tierra (23,5°)","El eje terrestre inclinado 23,5° respecto a su plano orbital - y no la distancia al Sol - causa las estaciones. La misma inclinaison apunta siempre hacia la estrella Polar, creando alternativamente solsticios y equinoccios."
¿Por qué hay estaciones?,Concepto,El perihelio y el afelio,"Puntos de la órbita más cercanos (perihelio, en enero) y más alejados (afelio, en julio) del Sol. La diferencia de distancia es del 5%, demasiado débil para explicar las estaciones. Paradójicamente, el invierno norte coincide con el perihelio."
¿Cómo vuelan los aviones?,Concepto,El perfil aerodinámico,"Forma transversal del ala, con la cara superior curvada y la cara inferior más plana. Esta asimetría fuerza al aire a ir más rápido por encima que por debajo, creando una diferencia de presión que genera la sustentación."
¿Cómo vuelan los aviones?,Concepto,La ley de Bernoulli,"En un fluido en movimiento, allí donde la velocidad aumenta, la presión disminuye. El aire que va más rápido por el extrados del ala ejerce menos presión que por el intrados, creando una «aspiración» hacia arriba que eleva el avión."
¿Por qué bostezamos?,Concepto,La termorregulación cerebral,Teoría actual más seria: el bostezo enfriaría el cerebro al inhalar aire fresco y al estirar los vasos craneales. Esto explicaría por qué bostezamos más cuando la temperatura ambiente es elevada.
¿Por qué bostezamos?,Concepto,Las neuronas espejo y el contagio,"El bostezo contagioso está ligado a las neuronas espejo que imitan los comportamientos observados. Los humanos son más sensibles a los bostezos de las personas que conocen, y los niños autistas son menos sensibles - prueba de un vínculo con la empatía."
¿Cómo funciona la memoria?,Concepto,El hipocampo,"Estructura cerebral en forma de caballo de mar en el lóbulo temporal, esencial para la formación de nuevos recuerdos conscientes. Su supresión quirúrgica (caso H.M.) conlleva una incapacidad total para formar nuevos recuerdos, sin borrar los antiguos."
¿Cómo funciona la memoria?,Concepto,La memoria de trabajo,"Sistema cognitivo que mantiene temporalmente un pequeño número de informaciones (7±2 elementos) disponibles para el procesamiento en curso. Gestionado por la corteza prefrontal, está limitado en capacidad y duración (algunos segundos sin repetición)."
¿Por qué tenemos escalofríos?,Concepto,El sistema nervioso simpático,"Rama del sistema nervioso autónomo que prepara el organismo para la acción («lucha o huida»). Ante una amenaza, libera adrenalina, acelera el corazón, dilata las pupilas y contrae los músculos erectores del pelo: los escalofríos de miedo."
¿Cómo mata el jabón a los virus?,Concepto,La molécula anfífila del jabón,Molécula con un extremo hidrófilo (afinidad por el agua) y otro hidrófobo (afinidad por las grasas). Esta doble naturaleza le permite insertarse en las membranas lipídicas de los virus y desintegrarlos físicamente.
¿Cómo mata el jabón a los virus?,Concepto,La envoltura lipídica de los virus,"Ciertos virus (coronavirus, gripe, VIH) están rodeados por una membrana grasa. Es su punto débil: el jabón la disuelve, destruyendo el virus. Los virus sin envoltura (norovirus, poliovirus) resisten mejor al jabón."
"El descubrimiento de la penicilina (Fleming, 1928)",Personaje,Howard Florey y Ernst Boris Chain,"Investigadores de Oxford que purificaron la penicilina a partir de 1939 y la probaron en humanos en 1941. Sin su trabajo, el descubrimiento de Fleming habría seguido siendo una curiosidad de laboratorio. Compartieron el Nobel de 1945 con Fleming."
"El descubrimiento de la penicilina (Fleming, 1928)",Concepto,La resistencia a los antibióticos,"Fenómeno evolutivo por el cual las bacterias desarrollan mecanismos para resistir a los antibióticos. Prevista por Fleming ya en 1945, hoy mata a 1,27 millones de personas al año: una de las principales amenazas sanitarias del siglo XXI."
El descubrimiento de la electricidad y sus aplicaciones,Personaje,Michael Faraday,Físico británico autodidacta que descubrió la inducción electromagnética (1831): un campo magnético variable genera una corriente eléctrica. Este principio es la base de todos los generadores y transformadores eléctricos modernos.
El descubrimiento de la electricidad y sus aplicaciones,Evento relacionado,La guerra de las corrientes (Edison vs. Tesla),"Edison defendía la corriente continua (CC), Tesla y Westinghouse la corriente alterna (CA). La CA ganó porque puede transportarse a largas distancias. Edison organizó electrocuciones públicas de animales para demostrar la «peligrosidad» de la CA."
"El descubrimiento de los rayos X (Röntgen, 1895)",Concepto,La radiactividad y los riesgos tempranos,Röntgen y sus primeros usuarios ignoraban los peligros de los rayos X. Algunos médicos desarrollaron cánceres tras años de exposición. Marie Curie murió ella misma de una aplasia medular causada por sus años de contacto con materias radiactivas.
"El descubrimiento de los rayos X (Röntgen, 1895)",Evento relacionado,Las «petites Curies» durante la 1.ª Guerra Mundial,"Marie Curie equipó 20 camiones de radiografía móvil que recorrieron el frente francés, salvando innumerables vidas al permitir localizar las balas sin cirugía exploratoria. Estos vehículos fueron apodados «petites Curies»."
El descubrimiento del microondas (por accidente),Personaje,Percy Spencer,"Ingeniero autodidacta en Raytheon, huérfano a los 18 meses, sin título. Su curiosidad lo llevó a probar los magnetrones con alimentos tras haber sentido su chocolate derretirse. Registró varios cientos de patentes a lo largo de su carrera."
"La teoría de la gravitación (Newton, 1687)",Personaje,Johannes Kepler,"Astrónomo (1571-1630) que estableció empíricamente las tres leyes del movimiento planetario: órbitas elípticas, áreas iguales, periodo al cuadrado proporcional al semieje mayor. Newton construyó su ley de gravitación dando la explicación teórica unificadora."
